motif_id	sample_id	max_AF_region_count	max_FPS_region_count
CTCF_M07864_2.00	ANAB5F7_basal	22	81
CTCF_M07865_2.00	2GAMBDQ_norm	71	3
CTCF_M07865_2.00	98JKPD8_lumA	47	89
CTCF_M07865_2.00	ANAB5F7_basal	27	55
CTCF_M07865_2.00	PU24GB8_lumB	12	16
CTCF_M07865_2.00	S6R691V_her2	23	17
CTCF_M07866_2.00	98JKPD8_lumA	37	62
CTCF_M07866_2.00	ANAB5F7_basal	23	62
CTCF_M07866_2.00	PU24GB8_lumB	15	9
CTCF_M07866_2.00	S6R691V_her2	19	22
CTCF_M07866_2.00	2GAMBDQ_norm	63	2
CTCF_M07867_2.00	S6R691V_her2	12	19
CTCF_M07867_2.00	PU24GB8_lumB	11	4
CTCF_M07867_2.00	ANAB5F7_basal	16	41
CTCF_M07867_2.00	2GAMBDQ_norm	39	3
CTCF_M07867_2.00	98JKPD8_lumA	26	37
CTCF_M07868_2.00	2GAMBDQ_norm	69	2
CTCF_M07868_2.00	98JKPD8_lumA	35	60
CTCF_M07868_2.00	ANAB5F7_basal	24	69
CTCF_M07868_2.00	PU24GB8_lumB	16	10
CTCF_M07868_2.00	S6R691V_her2	21	24
CTCF_M07869_2.00	PU24GB8_lumB	17	11
CTCF_M07869_2.00	ANAB5F7_basal	25	72
CTCF_M07869_2.00	98JKPD8_lumA	38	73
CTCF_M07869_2.00	2GAMBDQ_norm	74	3
CTCF_M07869_2.00	S6R691V_her2	23	18
CTCF_M07870_2.00	S6R691V_her2	25	21
CTCF_M07870_2.00	2GAMBDQ_norm	69	1
CTCF_M07870_2.00	ANAB5F7_basal	23	71
CTCF_M07870_2.00	98JKPD8_lumA	37	66
CTCF_M07870_2.00	PU24GB8_lumB	17	12
CTCF_M07871_2.00	S6R691V_her2	22	20
CTCF_M07871_2.00	2GAMBDQ_norm	55	1
CTCF_M07871_2.00	98JKPD8_lumA	34	49
CTCF_M07871_2.00	ANAB5F7_basal	21	75
CTCF_M07871_2.00	PU24GB8_lumB	22	9
CTCF_M07872_2.00	ANAB5F7_basal	20	45
CTCF_M07872_2.00	PU24GB8_lumB	20	12
CTCF_M07872_2.00	2GAMBDQ_norm	70	3
CTCF_M07872_2.00	98JKPD8_lumA	35	84
CTCF_M07872_2.00	S6R691V_her2	17	18
CTCF_M07873_2.00	ANAB5F7_basal	40	96
CTCF_M07873_2.00	PU24GB8_lumB	28	11
CTCF_M07873_2.00	S6R691V_her2	33	25
CTCF_M07873_2.00	2GAMBDQ_norm	103	2
CTCF_M07873_2.00	98JKPD8_lumA	63	133
CTCF_M07874_2.00	2GAMBDQ_norm	72	2
CTCF_M07874_2.00	ANAB5F7_basal	24	74
CTCF_M07874_2.00	S6R691V_her2	18	20
CTCF_M07874_2.00	PU24GB8_lumB	19	11
CTCF_M07874_2.00	98JKPD8_lumA	37	63
CTCF_M07875_2.00	2GAMBDQ_norm	64	2
CTCF_M07875_2.00	98JKPD8_lumA	40	60
CTCF_M07875_2.00	ANAB5F7_basal	27	77
CTCF_M07875_2.00	PU24GB8_lumB	16	13
CTCF_M07875_2.00	S6R691V_her2	22	17
CTCF_M07876_2.00	PU24GB8_lumB	15	14
CTCF_M07876_2.00	ANAB5F7_basal	25	72
CTCF_M07876_2.00	2GAMBDQ_norm	73	2
CTCF_M07876_2.00	S6R691V_her2	25	19
CTCF_M07876_2.00	98JKPD8_lumA	35	66
CTCF_M07877_2.00	S6R691V_her2	18	21
CTCF_M07877_2.00	2GAMBDQ_norm	67	2
CTCF_M07877_2.00	ANAB5F7_basal	21	51
CTCF_M07877_2.00	98JKPD8_lumA	39	80
CTCF_M07877_2.00	PU24GB8_lumB	18	9
CTCF_M07878_2.00	2GAMBDQ_norm	68	1
CTCF_M07878_2.00	ANAB5F7_basal	28	83
CTCF_M07878_2.00	S6R691V_her2	21	17
CTCF_M07878_2.00	98JKPD8_lumA	41	61
CTCF_M07878_2.00	PU24GB8_lumB	17	13
CTCF_M07879_2.00	S6R691V_her2	26	19
CTCF_M07879_2.00	2GAMBDQ_norm	75	3
CTCF_M07879_2.00	98JKPD8_lumA	38	65
CTCF_M07879_2.00	ANAB5F7_basal	28	80
CTCF_M07879_2.00	PU24GB8_lumB	15	15
CTCF_M07880_2.00	2GAMBDQ_norm	60	2
CTCF_M07880_2.00	98JKPD8_lumA	27	47
CTCF_M07880_2.00	ANAB5F7_basal	21	69
CTCF_M07880_2.00	PU24GB8_lumB	19	6
CTCF_M07880_2.00	S6R691V_her2	18	21
CTCF_M07881_2.00	98JKPD8_lumA	36	59
CTCF_M07881_2.00	ANAB5F7_basal	25	67
CTCF_M07881_2.00	S6R691V_her2	17	14
CTCF_M07881_2.00	2GAMBDQ_norm	54	1
CTCF_M07881_2.00	PU24GB8_lumB	17	8
CTCF_M07882_2.00	98JKPD8_lumA	24	33
CTCF_M07882_2.00	PU24GB8_lumB	10	7
CTCF_M07882_2.00	ANAB5F7_basal	11	43
CTCF_M07882_2.00	S6R691V_her2	8	10
CTCF_M07882_2.00	2GAMBDQ_norm	40	0
CTCF_M07883_2.00	2GAMBDQ_norm	70	2
CTCF_M07883_2.00	98JKPD8_lumA	38	102
CTCF_M07883_2.00	ANAB5F7_basal	30	47
CTCF_M07883_2.00	PU24GB8_lumB	23	11
CTCF_M07883_2.00	S6R691V_her2	20	19
CTCF_M07884_2.00	2GAMBDQ_norm	77	2
CTCF_M07884_2.00	98JKPD8_lumA	38	69
CTCF_M07884_2.00	ANAB5F7_basal	23	69
CTCF_M07884_2.00	PU24GB8_lumB	15	11
CTCF_M07884_2.00	S6R691V_her2	18	20
CTCF_M07885_2.00	S6R691V_her2	18	20
CTCF_M07885_2.00	98JKPD8_lumA	39	71
CTCF_M07885_2.00	2GAMBDQ_norm	79	3
CTCF_M07885_2.00	ANAB5F7_basal	21	68
CTCF_M07885_2.00	PU24GB8_lumB	17	12
CTCF_M07886_2.00	S6R691V_her2	24	22
CTCF_M07886_2.00	PU24GB8_lumB	15	12
CTCF_M07886_2.00	ANAB5F7_basal	29	71
CTCF_M07886_2.00	2GAMBDQ_norm	72	2
CTCF_M07886_2.00	98JKPD8_lumA	39	72
CTCF_M07887_2.00	2GAMBDQ_norm	76	2
CTCF_M07887_2.00	98JKPD8_lumA	38	93
CTCF_M07887_2.00	ANAB5F7_basal	24	55
CTCF_M07887_2.00	S6R691V_her2	25	21
CTCF_M07887_2.00	PU24GB8_lumB	22	14
CTCF_M07888_2.00	2GAMBDQ_norm	55	1
CTCF_M07888_2.00	98JKPD8_lumA	30	56
CTCF_M07888_2.00	ANAB5F7_basal	21	61
CTCF_M07888_2.00	PU24GB8_lumB	14	10
CTCF_M07888_2.00	S6R691V_her2	20	12
CTCF_M07889_2.00	PU24GB8_lumB	19	8
CTCF_M07889_2.00	S6R691V_her2	14	15
CTCF_M07889_2.00	2GAMBDQ_norm	51	2
CTCF_M07889_2.00	98JKPD8_lumA	32	48
CTCF_M07889_2.00	ANAB5F7_basal	15	58
CTCF_M07890_2.00	ANAB5F7_basal	16	53
CTCF_M07890_2.00	PU24GB8_lumB	20	6
CTCF_M07890_2.00	S6R691V_her2	9	11
CTCF_M07890_2.00	2GAMBDQ_norm	49	1
CTCF_M07890_2.00	98JKPD8_lumA	25	48
CTCF_M07891_2.00	2GAMBDQ_norm	91	1
CTCF_M07891_2.00	98JKPD8_lumA	41	73
CTCF_M07891_2.00	ANAB5F7_basal	26	95
CTCF_M07891_2.00	PU24GB8_lumB	23	14
CTCF_M07891_2.00	S6R691V_her2	27	25
CTCF_M07892_2.00	ANAB5F7_basal	21	48
CTCF_M07892_2.00	2GAMBDQ_norm	67	4
CTCF_M07892_2.00	PU24GB8_lumB	18	9
CTCF_M07892_2.00	98JKPD8_lumA	33	77
CTCF_M07892_2.00	S6R691V_her2	17	18
CTCF_M07893_2.00	2GAMBDQ_norm	53	1
CTCF_M07893_2.00	ANAB5F7_basal	22	58
CTCF_M07893_2.00	98JKPD8_lumA	34	52
CTCF_M07893_2.00	PU24GB8_lumB	16	10
CTCF_M07893_2.00	S6R691V_her2	18	22
CTCF_M07894_2.00	2GAMBDQ_norm	92	1
CTCF_M07894_2.00	98JKPD8_lumA	54	114
CTCF_M07894_2.00	PU24GB8_lumB	25	14
CTCF_M07894_2.00	ANAB5F7_basal	31	74
CTCF_M07894_2.00	S6R691V_her2	26	25
CTCF_M07895_2.00	98JKPD8_lumA	53	108
CTCF_M07895_2.00	2GAMBDQ_norm	92	4
CTCF_M07895_2.00	S6R691V_her2	27	34
CTCF_M07895_2.00	PU24GB8_lumB	23	13
CTCF_M07895_2.00	ANAB5F7_basal	31	67
CTCF_M07896_2.00	98JKPD8_lumA	38	61
CTCF_M07896_2.00	ANAB5F7_basal	21	74
CTCF_M07896_2.00	PU24GB8_lumB	20	9
CTCF_M07896_2.00	2GAMBDQ_norm	69	1
CTCF_M07896_2.00	S6R691V_her2	21	24
CTCF_M07897_2.00	S6R691V_her2	19	19
CTCF_M07897_2.00	PU24GB8_lumB	16	7
CTCF_M07897_2.00	ANAB5F7_basal	17	50
CTCF_M07897_2.00	98JKPD8_lumA	28	68
CTCF_M07897_2.00	2GAMBDQ_norm	67	3
CTCF_M07898_2.00	S6R691V_her2	19	17
CTCF_M07898_2.00	98JKPD8_lumA	33	61
CTCF_M07898_2.00	PU24GB8_lumB	16	9
CTCF_M07898_2.00	ANAB5F7_basal	22	67
CTCF_M07898_2.00	2GAMBDQ_norm	65	1
CTCF_M07899_2.00	PU24GB8_lumB	25	14
CTCF_M07899_2.00	ANAB5F7_basal	30	66
CTCF_M07899_2.00	98JKPD8_lumA	41	92
CTCF_M07899_2.00	2GAMBDQ_norm	74	2
CTCF_M07899_2.00	S6R691V_her2	26	22
CTCF_M07900_2.00	2GAMBDQ_norm	82	3
CTCF_M07900_2.00	98JKPD8_lumA	45	105
CTCF_M07900_2.00	ANAB5F7_basal	36	65
CTCF_M07900_2.00	PU24GB8_lumB	20	12
CTCF_M07900_2.00	S6R691V_her2	24	22
CTCF_M07901_2.00	2GAMBDQ_norm	33	1
CTCF_M07901_2.00	98JKPD8_lumA	23	34
CTCF_M07901_2.00	ANAB5F7_basal	8	42
CTCF_M07901_2.00	PU24GB8_lumB	17	1
CTCF_M07901_2.00	S6R691V_her2	11	14
CTCF_M07902_2.00	ANAB5F7_basal	18	75
CTCF_M07902_2.00	S6R691V_her2	18	19
CTCF_M07902_2.00	98JKPD8_lumA	33	49
CTCF_M07902_2.00	2GAMBDQ_norm	69	3
CTCF_M07902_2.00	PU24GB8_lumB	17	9
CTCF_M07903_2.00	PU24GB8_lumB	20	4
CTCF_M07903_2.00	ANAB5F7_basal	14	54
CTCF_M07903_2.00	S6R691V_her2	11	17
CTCF_M07903_2.00	2GAMBDQ_norm	55	2
CTCF_M07903_2.00	98JKPD8_lumA	27	50
CTCF_M07904_2.00	2GAMBDQ_norm	71	1
CTCF_M07904_2.00	98JKPD8_lumA	38	69
CTCF_M07904_2.00	ANAB5F7_basal	27	66
CTCF_M07904_2.00	PU24GB8_lumB	16	11
CTCF_M07904_2.00	S6R691V_her2	21	26
CTCF_M07905_2.00	S6R691V_her2	7	14
CTCF_M07905_2.00	PU24GB8_lumB	14	4
CTCF_M07905_2.00	ANAB5F7_basal	9	45
CTCF_M07905_2.00	98JKPD8_lumA	27	41
CTCF_M07905_2.00	2GAMBDQ_norm	49	2
CTCF_M07906_2.00	S6R691V_her2	18	21
CTCF_M07906_2.00	2GAMBDQ_norm	76	4
CTCF_M07906_2.00	PU24GB8_lumB	17	9
CTCF_M07906_2.00	98JKPD8_lumA	39	88
CTCF_M07906_2.00	ANAB5F7_basal	24	52
CTCF_M07907_2.00	2GAMBDQ_norm	74	2
CTCF_M07907_2.00	PU24GB8_lumB	18	11
CTCF_M07907_2.00	ANAB5F7_basal	33	57
CTCF_M07907_2.00	98JKPD8_lumA	38	91
CTCF_M07907_2.00	S6R691V_her2	21	23
CTCF_M07908_2.00	ANAB5F7_basal	39	82
CTCF_M07908_2.00	S6R691V_her2	28	21
CTCF_M07908_2.00	2GAMBDQ_norm	103	2
CTCF_M07908_2.00	98JKPD8_lumA	51	132
CTCF_M07908_2.00	PU24GB8_lumB	36	20
CTCF_M07909_2.00	2GAMBDQ_norm	44	2
CTCF_M07909_2.00	98JKPD8_lumA	23	39
CTCF_M07909_2.00	ANAB5F7_basal	14	48
CTCF_M07909_2.00	PU24GB8_lumB	18	5
CTCF_M07909_2.00	S6R691V_her2	14	19
CTCF_M07910_2.00	S6R691V_her2	30	27
CTCF_M07910_2.00	98JKPD8_lumA	72	147
CTCF_M07910_2.00	2GAMBDQ_norm	112	4
CTCF_M07910_2.00	ANAB5F7_basal	49	104
CTCF_M07910_2.00	PU24GB8_lumB	32	13
CTCF_M07911_2.00	2GAMBDQ_norm	91	2
CTCF_M07911_2.00	S6R691V_her2	31	22
CTCF_M07911_2.00	PU24GB8_lumB	21	16
CTCF_M07911_2.00	98JKPD8_lumA	43	109
CTCF_M07911_2.00	ANAB5F7_basal	27	64
CTCF_M07912_2.00	2GAMBDQ_norm	63	1
CTCF_M07912_2.00	98JKPD8_lumA	37	69
CTCF_M07912_2.00	ANAB5F7_basal	25	63
CTCF_M07912_2.00	PU24GB8_lumB	18	10
CTCF_M07912_2.00	S6R691V_her2	23	23
CTCF_M07913_2.00	S6R691V_her2	25	22
CTCF_M07913_2.00	2GAMBDQ_norm	80	1
CTCF_M07913_2.00	98JKPD8_lumA	42	79
CTCF_M07913_2.00	ANAB5F7_basal	32	87
CTCF_M07913_2.00	PU24GB8_lumB	21	11
CTCF_M07914_2.00	S6R691V_her2	20	21
CTCF_M07914_2.00	PU24GB8_lumB	18	11
CTCF_M07914_2.00	ANAB5F7_basal	22	71
CTCF_M07914_2.00	98JKPD8_lumA	38	69
CTCF_M07914_2.00	2GAMBDQ_norm	76	2
CTCF_M07915_2.00	S6R691V_her2	19	20
CTCF_M07915_2.00	PU24GB8_lumB	23	7
CTCF_M07915_2.00	ANAB5F7_basal	20	61
CTCF_M07915_2.00	98JKPD8_lumA	43	87
CTCF_M07915_2.00	2GAMBDQ_norm	72	2
CTCF_M07916_2.00	2GAMBDQ_norm	73	4
CTCF_M07916_2.00	98JKPD8_lumA	34	82
CTCF_M07916_2.00	ANAB5F7_basal	24	52
CTCF_M07916_2.00	PU24GB8_lumB	19	9
CTCF_M07916_2.00	S6R691V_her2	21	24
CTCF_M07917_2.00	S6R691V_her2	21	23
CTCF_M07917_2.00	98JKPD8_lumA	35	61
CTCF_M07917_2.00	PU24GB8_lumB	17	10
CTCF_M07917_2.00	2GAMBDQ_norm	64	2
CTCF_M07917_2.00	ANAB5F7_basal	24	65
CTCF_M07918_2.00	2GAMBDQ_norm	74	1
CTCF_M07918_2.00	PU24GB8_lumB	14	12
CTCF_M07918_2.00	ANAB5F7_basal	22	73
CTCF_M07918_2.00	98JKPD8_lumA	38	65
CTCF_M07918_2.00	S6R691V_her2	20	17
CTCF_M07919_2.00	2GAMBDQ_norm	70	3
CTCF_M07919_2.00	98JKPD8_lumA	37	86
CTCF_M07919_2.00	ANAB5F7_basal	25	48
CTCF_M07919_2.00	PU24GB8_lumB	17	10
CTCF_M07919_2.00	S6R691V_her2	17	19
CTCF_M07920_2.00	S6R691V_her2	23	18
CTCF_M07920_2.00	PU24GB8_lumB	18	14
CTCF_M07920_2.00	ANAB5F7_basal	22	56
CTCF_M07920_2.00	98JKPD8_lumA	34	76
CTCF_M07920_2.00	2GAMBDQ_norm	72	5
CTCF_M07921_2.00	PU24GB8_lumB	19	10
CTCF_M07921_2.00	S6R691V_her2	20	15
CTCF_M07921_2.00	ANAB5F7_basal	19	68
CTCF_M07921_2.00	2GAMBDQ_norm	55	2
CTCF_M07921_2.00	98JKPD8_lumA	36	54
CTCF_M07922_2.00	ANAB5F7_basal	16	53
CTCF_M07922_2.00	PU24GB8_lumB	16	8
CTCF_M07922_2.00	S6R691V_her2	11	11
CTCF_M07922_2.00	2GAMBDQ_norm	54	2
CTCF_M07922_2.00	98JKPD8_lumA	28	51
CTCF_M07923_2.00	S6R691V_her2	24	16
CTCF_M07923_2.00	2GAMBDQ_norm	61	2
CTCF_M07923_2.00	98JKPD8_lumA	38	61
CTCF_M07923_2.00	ANAB5F7_basal	22	75
CTCF_M07923_2.00	PU24GB8_lumB	19	10
CTCF_M07924_2.00	2GAMBDQ_norm	70	2
CTCF_M07924_2.00	98JKPD8_lumA	41	83
CTCF_M07924_2.00	ANAB5F7_basal	18	46
CTCF_M07924_2.00	PU24GB8_lumB	20	13
CTCF_M07924_2.00	S6R691V_her2	16	21
CTCF_M07925_2.00	PU24GB8_lumB	20	11
CTCF_M07925_2.00	S6R691V_her2	21	26
CTCF_M07925_2.00	ANAB5F7_basal	27	56
CTCF_M07925_2.00	98JKPD8_lumA	39	93
CTCF_M07925_2.00	2GAMBDQ_norm	81	2
CTCF_M08087_2.00	PU24GB8_lumB	20	8
CTCF_M08087_2.00	ANAB5F7_basal	30	66
CTCF_M08087_2.00	98JKPD8_lumA	44	101
CTCF_M08087_2.00	2GAMBDQ_norm	76	4
CTCF_M08087_2.00	S6R691V_her2	26	17
CTCF_M08238_2.00	S6R691V_her2	19	22
CTCF_M08238_2.00	98JKPD8_lumA	46	67
CTCF_M08238_2.00	PU24GB8_lumB	16	12
CTCF_M08238_2.00	2GAMBDQ_norm	66	2
CTCF_M08238_2.00	ANAB5F7_basal	23	67
CTCF_M08289_2.00	S6R691V_her2	22	19
CTCF_M08289_2.00	PU24GB8_lumB	28	13
CTCF_M08289_2.00	ANAB5F7_basal	27	85
CTCF_M08289_2.00	98JKPD8_lumA	48	89
CTCF_M08289_2.00	2GAMBDQ_norm	81	0
CTCF_MA0139.1	S6R691V_her2	26	20
CTCF_MA0139.1	PU24GB8_lumB	20	8
CTCF_MA0139.1	ANAB5F7_basal	28	65
CTCF_MA0139.1	98JKPD8_lumA	41	100
CTCF_MA0139.1	2GAMBDQ_norm	82	4
CTCF_MA1929.1	S6R691V_her2	64	55
CTCF_MA1929.1	PU24GB8_lumB	50	28
CTCF_MA1929.1	ANAB5F7_basal	60	126
CTCF_MA1929.1	2GAMBDQ_norm	145	9
CTCF_MA1929.1	98JKPD8_lumA	103	204
CTCF_MA1930.1	2GAMBDQ_norm	139	6
CTCF_MA1930.1	98JKPD8_lumA	103	158
CTCF_MA1930.1	ANAB5F7_basal	53	170
CTCF_MA1930.1	PU24GB8_lumB	46	22
CTCF_MA1930.1	S6R691V_her2	62	47
CUX1_CUX1_HUMAN.H11MO.0.C	PU24GB8_lumB	6	0
CUX1_CUX1_HUMAN.H11MO.0.C	S6R691V_her2	0	7
CUX1_CUX1_HUMAN.H11MO.0.C	ANAB5F7_basal	2	10
CUX1_CUX1_HUMAN.H11MO.0.C	98JKPD8_lumA	6	6
CUX1_CUX1_HUMAN.H11MO.0.C	2GAMBDQ_norm	9	0
DBP_DBP_HUMAN.H11MO.0.B	2GAMBDQ_norm	16	0
DBP_DBP_HUMAN.H11MO.0.B	98JKPD8_lumA	8	8
DBP_DBP_HUMAN.H11MO.0.B	ANAB5F7_basal	4	20
DBP_DBP_HUMAN.H11MO.0.B	PU24GB8_lumB	6	1
DBP_DBP_HUMAN.H11MO.0.B	S6R691V_her2	4	9
DLX3_DLX3_HUMAN.H11MO.0.C	2GAMBDQ_norm	8	0
DLX3_DLX3_HUMAN.H11MO.0.C	98JKPD8_lumA	4	5
DLX3_DLX3_HUMAN.H11MO.0.C	ANAB5F7_basal	3	7
DLX3_DLX3_HUMAN.H11MO.0.C	PU24GB8_lumB	0	1
DLX3_DLX3_HUMAN.H11MO.0.C	S6R691V_her2	2	4
DUX4_DUX4_HUMAN.H11MO.0.A	PU24GB8_lumB	7	2
DUX4_DUX4_HUMAN.H11MO.0.A	S6R691V_her2	4	10
DUX4_DUX4_HUMAN.H11MO.0.A	ANAB5F7_basal	2	11
DUX4_DUX4_HUMAN.H11MO.0.A	98JKPD8_lumA	6	3
DUX4_DUX4_HUMAN.H11MO.0.A	2GAMBDQ_norm	7	0
DUX4_M08135_2.00	2GAMBDQ_norm	13	0
DUX4_M08135_2.00	98JKPD8_lumA	10	4
DUX4_M08135_2.00	ANAB5F7_basal	1	16
DUX4_M08135_2.00	PU24GB8_lumB	6	1
DUX4_M08135_2.00	S6R691V_her2	3	12
DUX4_MA0468.1	2GAMBDQ_norm	11	0
DUX4_MA0468.1	98JKPD8_lumA	10	3
DUX4_MA0468.1	ANAB5F7_basal	1	14
DUX4_MA0468.1	PU24GB8_lumB	5	1
DUX4_MA0468.1	S6R691V_her2	3	12
E2F1_E2F1_HUMAN.H11MO.0.A	S6R691V_her2	22	8
E2F1_E2F1_HUMAN.H11MO.0.A	ANAB5F7_basal	24	73
E2F1_E2F1_HUMAN.H11MO.0.A	PU24GB8_lumB	11	9
E2F1_E2F1_HUMAN.H11MO.0.A	2GAMBDQ_norm	61	0
E2F1_E2F1_HUMAN.H11MO.0.A	98JKPD8_lumA	38	66
E2F1_M07938_2.00	S6R691V_her2	29	11
E2F1_M07938_2.00	PU24GB8_lumB	11	4
E2F1_M07938_2.00	ANAB5F7_basal	35	136
E2F1_M07938_2.00	98JKPD8_lumA	62	53
E2F1_M07938_2.00	2GAMBDQ_norm	67	0
E2F2_E2F2_HUMAN.H11MO.0.B	98JKPD8_lumA	7	1
E2F2_E2F2_HUMAN.H11MO.0.B	ANAB5F7_basal	5	7
E2F2_E2F2_HUMAN.H11MO.0.B	PU24GB8_lumB	3	8
E2F2_E2F2_HUMAN.H11MO.0.B	S6R691V_her2	4	11
E2F2_E2F2_HUMAN.H11MO.0.B	2GAMBDQ_norm	9	1
E2F3_E2F3_HUMAN.H11MO.0.A	S6R691V_her2	14	10
E2F3_E2F3_HUMAN.H11MO.0.A	ANAB5F7_basal	22	57
E2F3_E2F3_HUMAN.H11MO.0.A	2GAMBDQ_norm	44	1
E2F3_E2F3_HUMAN.H11MO.0.A	98JKPD8_lumA	24	38
E2F3_E2F3_HUMAN.H11MO.0.A	PU24GB8_lumB	6	4
E2F4_E2F4_HUMAN.H11MO.0.A	S6R691V_her2	18	16
E2F4_E2F4_HUMAN.H11MO.0.A	PU24GB8_lumB	18	4
E2F4_E2F4_HUMAN.H11MO.0.A	ANAB5F7_basal	27	58
E2F4_E2F4_HUMAN.H11MO.0.A	98JKPD8_lumA	32	76
E2F4_E2F4_HUMAN.H11MO.0.A	2GAMBDQ_norm	59	0
E2F4_M07942_2.00	2GAMBDQ_norm	25	5
E2F4_M07942_2.00	98JKPD8_lumA	17	31
E2F4_M07942_2.00	ANAB5F7_basal	16	24
E2F4_M07942_2.00	PU24GB8_lumB	4	10
E2F4_M07942_2.00	S6R691V_her2	13	5
E2F4_M07943_2.00	PU24GB8_lumB	7	8
E2F4_M07943_2.00	ANAB5F7_basal	18	29
E2F4_M07943_2.00	S6R691V_her2	14	4
E2F4_M07943_2.00	2GAMBDQ_norm	32	7
E2F4_M07943_2.00	98JKPD8_lumA	20	43
E2F4_M08109_2.00	PU24GB8_lumB	10	5
E2F4_M08109_2.00	S6R691V_her2	10	5
E2F4_M08109_2.00	98JKPD8_lumA	16	39
E2F4_M08109_2.00	2GAMBDQ_norm	25	0
E2F4_M08109_2.00	ANAB5F7_basal	14	26
E2F5_E2F5_HUMAN.H11MO.0.B	ANAB5F7_basal	4	7
E2F5_E2F5_HUMAN.H11MO.0.B	PU24GB8_lumB	2	1
E2F5_E2F5_HUMAN.H11MO.0.B	S6R691V_her2	2	3
E2F5_E2F5_HUMAN.H11MO.0.B	2GAMBDQ_norm	6	3
E2F5_E2F5_HUMAN.H11MO.0.B	98JKPD8_lumA	2	2
E2F6_E2F6_HUMAN.H11MO.0.A	98JKPD8_lumA	48	66
E2F6_E2F6_HUMAN.H11MO.0.A	ANAB5F7_basal	42	112
E2F6_E2F6_HUMAN.H11MO.0.A	PU24GB8_lumB	21	11
E2F6_E2F6_HUMAN.H11MO.0.A	S6R691V_her2	30	25
E2F6_E2F6_HUMAN.H11MO.0.A	2GAMBDQ_norm	73	0
E2F6_M07939_2.00	PU24GB8_lumB	15	4
E2F6_M07939_2.00	98JKPD8_lumA	16	33
E2F6_M07939_2.00	2GAMBDQ_norm	41	0
E2F6_M07939_2.00	S6R691V_her2	10	7
E2F6_M07939_2.00	ANAB5F7_basal	21	59
E2F6_M07940_2.00	2GAMBDQ_norm	57	0
E2F6_M07940_2.00	98JKPD8_lumA	26	44
E2F6_M07940_2.00	ANAB5F7_basal	24	77
E2F6_M07940_2.00	PU24GB8_lumB	16	4
E2F6_M07940_2.00	S6R691V_her2	15	13
E2F6_M07941_2.00	2GAMBDQ_norm	40	1
E2F6_M07941_2.00	98JKPD8_lumA	18	39
E2F6_M07941_2.00	ANAB5F7_basal	24	60
E2F6_M07941_2.00	PU24GB8_lumB	15	4
E2F6_M07941_2.00	S6R691V_her2	14	7
E2F6_M08107_2.00	ANAB5F7_basal	19	78
E2F6_M08107_2.00	PU24GB8_lumB	20	6
E2F6_M08107_2.00	S6R691V_her2	16	16
E2F6_M08107_2.00	98JKPD8_lumA	26	35
E2F6_M08107_2.00	2GAMBDQ_norm	55	1
E2F6_MA0471.2	PU24GB8_lumB	10	3
E2F6_MA0471.2	S6R691V_her2	24	19
E2F6_MA0471.2	98JKPD8_lumA	44	63
E2F6_MA0471.2	2GAMBDQ_norm	77	0
E2F6_MA0471.2	ANAB5F7_basal	35	105
E2F7_E2F7_HUMAN.H11MO.0.B	2GAMBDQ_norm	102	0
E2F7_E2F7_HUMAN.H11MO.0.B	98JKPD8_lumA	52	107
E2F7_E2F7_HUMAN.H11MO.0.B	ANAB5F7_basal	42	108
E2F7_E2F7_HUMAN.H11MO.0.B	PU24GB8_lumB	22	11
E2F7_E2F7_HUMAN.H11MO.0.B	S6R691V_her2	31	23
EBF1_MA0154.4	PU24GB8_lumB	13	2
EBF1_MA0154.4	ANAB5F7_basal	25	59
EBF1_MA0154.4	98JKPD8_lumA	29	48
EBF1_MA0154.4	2GAMBDQ_norm	51	2
EBF1_MA0154.4	S6R691V_her2	20	27
EBF3_MA1637.1	ANAB5F7_basal	24	60
EBF3_MA1637.1	PU24GB8_lumB	11	5
EBF3_MA1637.1	S6R691V_her2	14	18
EBF3_MA1637.1	2GAMBDQ_norm	38	1
EBF3_MA1637.1	98JKPD8_lumA	19	22
EGR1_EGR1_HUMAN.H11MO.0.A	2GAMBDQ_norm	180	8
EGR1_EGR1_HUMAN.H11MO.0.A	98JKPD8_lumA	105	204
EGR1_EGR1_HUMAN.H11MO.0.A	ANAB5F7_basal	70	183
EGR1_EGR1_HUMAN.H11MO.0.A	PU24GB8_lumB	43	18
EGR1_EGR1_HUMAN.H11MO.0.A	S6R691V_her2	60	45
EGR1_M07927_2.00	S6R691V_her2	67	43
EGR1_M07927_2.00	2GAMBDQ_norm	186	2
EGR1_M07927_2.00	PU24GB8_lumB	49	31
EGR1_M07927_2.00	ANAB5F7_basal	67	169
EGR1_M07927_2.00	98JKPD8_lumA	93	217
EGR1_M07928_2.00	2GAMBDQ_norm	101	0
EGR1_M07928_2.00	98JKPD8_lumA	52	129
EGR1_M07928_2.00	ANAB5F7_basal	42	83
EGR1_M07928_2.00	PU24GB8_lumB	24	8
EGR1_M07928_2.00	S6R691V_her2	25	24
EGR1_M07929_2.00	PU24GB8_lumB	53	17
EGR1_M07929_2.00	ANAB5F7_basal	74	180
EGR1_M07929_2.00	98JKPD8_lumA	100	216
EGR1_M07929_2.00	S6R691V_her2	63	44
EGR1_M07929_2.00	2GAMBDQ_norm	168	1
EGR1_MA0162.4	S6R691V_her2	30	20
EGR1_MA0162.4	98JKPD8_lumA	59	108
